sep=,
DeviceTag:,Right Foot
FirmwareVersion:,2.4.0
AppVersion:,2022.0.0
StartTime: ,2023-06-27_13:36:40_000 CEST
© Xsens Technologies B. V. 2005-2023

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
17,1926963967,-0.11036148667336,-0.35027936100960,-116.61962127685547,0.01711126416922,-0.00529228383675,9.49359893798828,-0.54760670661926,3.46536254882812,0.37920594215393
18,1926972300,-0.11030709743500,-0.35030400753021,-116.61978149414062,0.01301652565598,-0.00342035572976,9.51016521453857,-0.62055605649948,3.53677511215210,0.27193352580070
19,1926980633,-0.11042293906212,-0.35054847598076,-116.62012481689453,0.03556366637349,-0.01086159236729,9.48991966247559,-0.63728219270706,3.50173521041870,0.25892147421837
20,1926988966,-0.11074622720480,-0.35036680102348,-116.61984252929688,0.01706881634891,-0.01338017079979,9.48910140991211,-0.66397225856781,3.56156992912292,0.32726028561592
21,1926997299,-0.11140475422144,-0.35083714127541,-116.62008666992188,0.02477245032787,-0.01669935137033,9.50642681121826,-0.70218861103058,3.47361040115356,0.26184150576591
22,1927005632,-0.11153134703636,-0.35173076391220,-116.61965942382812,0.02399853989482,-0.02019808441401,9.50912952423096,-0.64068895578384,3.43270468711853,0.34234708547592
23,1927013965,-0.11170738190413,-0.35195106267929,-116.61991119384766,0.03672918304801,-0.02333980239928,9.50440406799316,-0.64360892772675,3.50416851043701,0.26284050941467
24,1927022298,-0.11333227902651,-0.35226649045944,-116.62020874023438,0.00695623271167,-0.05094828829169,9.50796699523926,-0.82106435298920,3.50234985351562,0.25776886940002
25,1927030631,-0.11324553936720,-0.35273069143295,-116.62022399902344,0.00244391080923,-0.03854956105351,9.51511096954346,-0.61399883031845,3.47517323493958,0.28912067413330
26,1927038964,-0.11354228854179,-0.35284405946732,-116.61941528320312,0.01413792930543,-0.04357622191310,9.48402023315430,-0.66028380393982,3.52637600898743,0.38817092776299
27,1927047297,-0.11352360248566,-0.35230615735054,-116.61882781982422,0.01923403330147,-0.03346975520253,9.49569702148438,-0.61973637342453,3.59491944313049,0.37400621175766
28,1927055630,-0.11406158655882,-0.35290288925171,-116.61874389648438,0.02697654627264,-0.02089200727642,9.49311542510986,-0.69158440828323,3.46810364723206,0.30118498206139
29,1927063963,-0.11377687752247,-0.35331100225449,-116.61908721923828,0.01539379544556,-0.04308197647333,9.47812652587891,-0.58856391906738,3.48121809959412,0.25256916880608
30,1927072296,-0.11427957564592,-0.35349592566490,-116.61914062500000,0.01637512445450,-0.03477575629950,9.51169586181641,-0.68520647287369,3.51802587509155,0.28712278604507
31,1927080629,-0.11423107236624,-0.35431882739067,-116.61940002441406,0.02342870645225,-0.02432112023234,9.52812004089355,-0.61720061302185,3.43047642707825,0.26698997616768
32,1927088962,-0.11381375044584,-0.35449019074440,-116.61919403076172,0.01489459350705,-0.02914696000516,9.49042987823486,-0.57560312747955,3.51928091049194,0.31855142116547
33,1927097295,-0.11354214698076,-0.35448145866394,-116.61936187744141,0.02240674383938,-0.01061427406967,9.50882911682129,-0.59022879600525,3.53180599212646,0.27247139811516
34,1927105628,-0.11339341104031,-0.35449537634850,-116.61920928955078,0.02307734824717,-0.02226760238409,9.50026798248291,-0.60872238874435,3.53787684440613,0.31214788556099
35,1927113961,-0.11349557340145,-0.35456869006157,-116.61910247802734,0.02257186733186,-0.02926754578948,9.50030994415283,-0.63587337732315,3.52163696289062,0.30082640051842
36,1927122294,-0.11278503388166,-0.35392269492149,-116.61854553222656,0.02016478590667,-0.02776426076889,9.50757789611816,-0.53925645351410,3.61774158477783,0.35938051342964
