Time,Gaze_Direction.x,Gaze_Direction.y,Gaze_Direction.z,Gaze_Origin.x,Gaze_Origin.y,Gaze_Origin.z,Head_Movement_Direction.x,Head_Movement_Direction.y,Head_Movement_Direction.z,Head_Velocity.x,Head_Velocity.y,Head_Velocity.z,Hit_Normal.x,Hit_Normal.y,Hit_Normal.z,Hit_Position.x,Hit_Position.y,Hit_Position.z,Cursor_Position.x,Cursor_Position.y,Cursor_Position.z
5.11,0.1907485,-0.07453734,0.9788049,-0.0169149,0.005493823,0.001062567,-0.7374064,0.05346017,0.6733009,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.3645821,-0.1435809,1.958673
5.12,0.1919287,-0.07489087,0.9785472,-0.016772,0.005549226,0.0009727924,-0.7781541,0.08249778,0.6226031,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.3670855,-0.1442325,1.958067
5.14,0.1932205,-0.07517701,0.9782711,-0.01660686,0.005596826,0.0008661906,-0.8116167,0.1089073,0.573921,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.369834,-0.1447572,1.957408
5.16,0.194827,-0.07574615,0.9779085,-0.0164004,0.00564442,0.0007307068,-0.8390114,0.1329273,0.5275995,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.3732535,-0.1458479,1.956548
5.17,0.1965347,-0.07628291,0.9775249,-0.0161924,0.005700059,0.0005913056,-0.8613868,0.1548898,0.483731,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.376877,-0.1468658,1.955641
5.19,0.1984521,-0.07694985,0.9770852,-0.01598942,0.005761271,0.0004381383,-0.8795598,0.1750661,0.4423828,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.3809149,-0.1481384,1.954609
5.21,0.2004182,-0.07752821,0.976638,-0.01577334,0.005829846,0.000278275,-0.894244,0.1936892,0.4034732,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.385063,-0.1492266,1.953554
5.22,0.2023832,-0.07819949,0.9761792,-0.01554441,0.005889302,0.0001059867,-0.9060006,0.2110146,0.3669009,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.3892221,-0.1505097,1.952464
5.24,0.204386,-0.07888305,0.9757069,-0.0153123,0.005945831,-6.250985E-05,-0.9153255,0.2271869,0.3324871,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.3934598,-0.1518203,1.951351
5.26,0.2527387,-0.1006274,0.9622875,-0.009121211,0.007375354,-0.004578471,-0.9225944,0.242342,0.300123,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.4963562,-0.1938794,1.919997
5.27,0.2528888,-0.1006199,0.9622489,-0.009103318,0.007400506,-0.00459094,-0.9283101,0.287822,0.235339,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.4966742,-0.1938393,1.919907
5.29,0.2530344,-0.1005827,0.9622145,-0.009061468,0.00744193,-0.004607764,-0.9283858,0.3274562,0.1756677,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.4970074,-0.1937234,1.919821
5.31,0.2533093,-0.1003666,0.9621647,-0.009006027,0.007479453,-0.00462611,-0.9242228,0.3621473,0.1210356,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.4976126,-0.1932538,1.919703
5.32,0.2535329,-0.1002479,0.9621181,-0.008894466,0.007502097,-0.004656402,-0.916962,0.3925522,0.07122199,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.4981713,-0.1929938,1.91958
5.34,0.2538967,-0.1001953,0.9620277,-0.00876618,0.007538184,-0.004707152,-0.9074318,0.4194001,0.02571676,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.4990272,-0.1928525,1.919348
5.36,0.2545046,-0.09713261,0.9621812,-0.008581549,0.007624798,-0.00477822,-0.8962246,0.4433043,-0.01593879,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5004276,-0.1866404,1.919584
5.37,0.2552484,-0.0939623,0.962299,-0.008394933,0.007730063,-0.004848582,-0.8835458,0.4651848,-0.05423902,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5021019,-0.1801945,1.919749
5.39,0.2560069,-0.09064689,0.9624155,-0.008267395,0.007828836,-0.004899776,-0.869694,0.4854163,-0.08942022,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5037463,-0.1734649,1.919931
5.41,0.2568726,-0.08739058,0.962486,-0.008130662,0.007929857,-0.004959846,-0.85516,0.5039254,-0.1214649,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5056146,-0.1668513,1.920012
5.42,0.2575759,-0.08428285,0.9625753,-0.007948671,0.008023973,-0.005023219,-0.8401452,0.5209864,-0.1507417,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5072031,-0.1605417,1.920127
5.44,0.2583405,-0.08126991,0.9626294,-0.007769067,0.008114158,-0.00507878,-0.8246906,0.5369505,-0.1776617,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.508912,-0.1544257,1.92018
5.46,0.2710516,-0.01057644,0.9625068,-0.003583646,0.009821323,-0.006161973,-0.8089492,0.5519364,-0.2023905,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5385195,-0.01133154,1.918852
5.47,0.27108,-0.01069246,0.9624974,-0.003567418,0.009811773,-0.006155712,-0.7703174,0.5910006,-0.2394255,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5385927,-0.01157314,1.918839
5.49,0.2709357,-0.01109743,0.9625335,-0.003565196,0.009790812,-0.006128016,-0.7325841,0.62401,-0.2718968,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5383062,-0.01240405,1.918939
5.51,0.2707997,-0.01160632,0.9625658,-0.003554038,0.009748507,-0.006080789,-0.6964235,0.6518302,-0.3001794,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5380454,-0.01346414,1.919051
5.52,0.2704525,-0.01241749,0.9626533,-0.003545916,0.009670356,-0.006005806,-0.6621985,0.6753011,-0.3247426,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.537359,-0.01516462,1.919301
5.54,0.27009,-0.01351814,0.9627401,-0.003527525,0.0095631,-0.005912415,-0.6302227,0.6950668,-0.3459735,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5366525,-0.01747317,1.919568
5.56,0.2695055,-0.01488982,0.9628838,-0.003532619,0.009412618,-0.005776152,-0.600596,0.7117373,-0.3642953,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5354784,-0.02036703,1.919991
5.57,0.2689075,-0.01671096,0.9630211,-0.003528256,0.00920197,-0.005607342,-0.5736122,0.7257135,-0.3798759,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5342867,-0.02421995,1.920435
5.59,0.2680487,-0.01955126,0.9632069,-0.003514052,0.008922909,-0.005402458,-0.5493177,0.7373917,-0.3930657,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5325834,-0.03017961,1.921011
5.61,0.2672153,-0.02301878,0.9633619,-0.003476243,0.008574242,-0.00516854,-0.527748,0.7470801,-0.4041668,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5309544,-0.03746331,1.921555
5.62,0.2672153,-0.02301878,0.9633619,-0.003476243,0.008574242,-0.00516854,-0.5088207,0.7550496,-0.4135206,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5309544,-0.03746331,1.921555
5.64,0.2672153,-0.02301878,0.9633619,-0.003476243,0.008574242,-0.00516854,-0.4915643,0.7618934,-0.4217592,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5309544,-0.03746331,1.921555
5.66,0.2672153,-0.02301878,0.9633619,-0.003476243,0.008574242,-0.00516854,-0.47586,0.7677843,-0.4290253,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5309544,-0.03746331,1.921555
5.67,0.2672153,-0.02301878,0.9633619,-0.003476243,0.008574242,-0.00516854,-0.46159,0.7728668,-0.4354423,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5309544,-0.03746331,1.921555
5.69,0.2686045,-0.03976448,0.9624294,-0.002832882,0.00755517,-0.004921195,-0.44864,0.7772622,-0.4411169,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5343761,-0.07197379,1.919938
5.71,0.2700489,-0.05709822,0.9611521,-0.002190016,0.006437333,-0.004649507,-0.4342667,0.7805051,-0.4496918,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5379078,-0.1077591,1.917655
5.72,0.2718388,-0.07556574,0.9593714,-0.001699243,0.005260885,-0.004332747,-0.4181277,0.7820728,-0.4620928,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5419782,-0.1458706,1.91441
5.74,0.2736756,-0.09437626,0.9571807,-0.001190378,0.004068021,-0.004000335,-0.4014077,0.7807264,-0.4788909,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5461609,-0.1846845,1.910361
5.76,0.2755556,-0.1130125,0.9546189,-0.0006343119,0.002870542,-0.003642741,-0.3830259,0.7754964,-0.5018912,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5504769,-0.2231544,1.905595
5.77,0.277395,-0.1314975,0.9517144,-7.890421E-05,0.001623363,-0.003230428,-0.3604909,0.764706,-0.5341062,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.554711,-0.2613717,1.900198
5.79,0.2788254,-0.1475635,0.9489371,0.000635335,0.0003342277,-0.002815845,-0.3304925,0.7437834,-0.5809987,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5582861,-0.2947927,1.895058
5.81,0.2801986,-0.1638079,0.9458624,0.001349721,-0.0009786172,-0.002380444,-0.2811687,0.7037292,-0.6524631,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5617469,-0.3285944,1.889344
5.82,0.2815167,-0.1793833,0.9426399,0.001952251,-0.002246568,-0.001848572,-0.2058743,0.6323923,-0.7467893,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5649856,-0.3610131,1.883431
5.84,0.2827554,-0.194474,0.9392706,0.002557938,-0.003481131,-0.001233823,-0.1124589,0.527709,-0.8419471,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5680687,-0.3924291,1.877307
5.86,0.2838931,-0.2061039,0.9364432,0.003019136,-0.004740653,-0.0004983459,-0.009759381,0.398635,-0.9170571,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5708053,-0.4169485,1.872388
5.87,0.2848998,-0.2174291,0.933572,0.003462285,-0.006091903,0.0002416408,0.09090409,0.2528982,-0.9632121,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.573262,-0.4409501,1.867386
5.89,0.2856912,-0.2289048,0.9305822,0.00379704,-0.007477626,0.000983372,0.1823026,0.1011078,-0.9780295,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5751795,-0.4652871,1.862148
5.91,0.2863735,-0.240671,0.9273984,0.004134315,-0.008844244,0.00175192,0.259768,-0.04853797,-0.9644498,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5768813,-0.4901863,1.856549
5.93,0.2848185,-0.2541441,0.9242777,0.004355599,-0.01017487,0.002588895,0.3232555,-0.1892373,-0.9271969,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5739926,-0.5184631,1.851144
5.94,0.283262,-0.2672262,0.9210607,0.004579469,-0.01153174,0.003440786,0.3727562,-0.3180442,-0.8717222,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5711036,-0.5459841,1.845562
5.96,0.2817027,-0.2797124,0.917826,0.004870138,-0.01291871,0.004276874,0.4094929,-0.4325819,-0.8032355,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5682756,-0.5723435,1.839929
5.97,0.28012,-0.2921853,0.9144181,0.005147281,-0.01429502,0.00510261,0.4353815,-0.5315893,-0.726536,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5653872,-0.5986657,1.833939
5.99,0.2785091,-0.304009,0.9110495,0.005404775,-0.0156577,0.005964397,0.4520266,-0.6154974,-0.6456267,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5624229,-0.6236756,1.828063
6.01,0.2768801,-0.3155512,0.9076149,0.005658027,-0.0170293,0.006836889,0.4610872,-0.6855404,-0.5634108,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5594183,-0.6481317,1.822067
6.02,0.275344,-0.3251843,0.9046772,0.005977931,-0.01842622,0.00771026,0.4640345,-0.7430958,-0.4821611,0,0,0,-0.01883592,0.9992816,0.03288417,-0.01295736,-0.02263479,0.03496347,0.5566658,-0.6687949,1.817065
6.04,0.2282228,-0.5542977,0.8004177,0.01348468,-0.05414094,0.02928978,0.4624451,-0.7894711,-0.4035823,0,0,0,-0.01242246,0.9998176,-0.01450931,0.6459782,-1.590314,2.247557,0.4699302,-1.162736,1.630125
6.08,0.228174,-0.5542886,0.8004379,0.01347731,-0.05418412,0.02931868,0.4535803,-0.8317401,-0.3201126,0.02252026,-0.1071441,0.06473856,-0.01242246,0.9998176,-0.01450931,0.6458285,-1.590315,2.247617,0.4698252,-1.162761,1.630194
6.09,0.2280848,-0.5546258,0.8002297,0.01347968,-0.05430468,0.02937734,0.4421478,-0.8635266,-0.2425403,0.02116904,-0.1007155,0.06085425,-0.01242246,0.9998176,-0.01450931,0.6451653,-1.590352,2.24563,0.4696494,-1.163556,1.629837
6.11,0.2279517,-0.5553112,0.7997922,0.01347203,-0.05449619,0.02945983,0.4291074,-0.8868745,-0.1712286,0.0198989,-0.09467257,0.05720299,-0.01242246,0.9998176,-0.01450931,0.6439614,-1.590426,2.241597,0.4693755,-1.165119,1.629044
6.12,0.2277477,-0.5563818,0.7991059,0.01348077,-0.0547791,0.02953751,0.415156,-0.903529,-0.1062055,0.01870496,-0.08899222,0.05377081,-0.03017109,0.9944841,0.1004545,0.01408125,-0.05624605,0.03164442,0.4689761,-1.167543,1.627749
6.14,0.2274687,-0.5578957,0.7981293,0.01348658,-0.05505326,0.02964498,0.4008321,-0.914927,-0.04734163,0,0,0,-0.03097442,0.994683,0.09821644,0.01396075,-0.05621622,0.03130871,0.4684239,-1.170845,1.625904
6.18,0.2274394,-0.5575477,0.7983809,0.01355041,-0.0553727,0.02980503,0.386544,-0.9222525,0.005752974,0,0,0,-0.0300903,0.9971646,0.0689722,0.01447406,-0.05763694,0.0330473,0.4684293,-1.170468,1.626567
6.19,0.2273072,-0.5569873,0.7988095,0.01365348,-0.05607327,0.03014666,0.3592977,-0.9282326,0.09637713,0,0,0,-0.02730233,0.9967815,0.07537477,0.01477778,-0.05882824,0.03409772,0.4682737,-1.170065,1.627721
6.21,0.2271836,-0.5569442,0.7988747,0.0136948,-0.05644656,0.03032172,0.3466095,-0.9282771,0.1347678,0,0,0,-0.02334577,0.9963298,0.08235133,0.01517913,-0.06008543,0.03554128,0.468062,-1.170335,1.628071
6.22,0.2270373,-0.5568266,0.7989982,0.01374266,-0.05684227,0.03051726,0.334635,-0.9270495,0.1691089,0,0,0,-0.02170184,0.9962248,0.08405545,0.01544535,-0.06101825,0.03650943,0.4678173,-1.170496,1.628514
6.24,0.2268676,-0.5568697,0.7990164,0.01379126,-0.05728302,0.03075232,0.3234109,-0.9249212,0.1998129,0,0,0,-0.02267533,0.9964494,0.08108372,0.01529933,-0.06098472,0.03606366,0.4675264,-1.171023,1.628785
6.26,0.2263913,-0.5576504,0.7986069,0.01379223,-0.05778658,0.03099725,0.3129304,-0.9221823,0.2272736,0,0,0,-0.01586724,0.9947081,0.101509,0.01657835,-0.06464939,0.04082543,0.4665748,-1.173087,1.628211
6.27,0.2259001,-0.5587361,0.7979869,0.01378344,-0.05836626,0.03122591,0.3030975,-0.9190879,0.2518102,0,0,0,-0.008053939,0.9917078,0.1282606,0.01743735,-0.06740374,0.04413323,0.4655838,-1.175839,1.6272
6.29,0.2251759,-0.5605991,0.7968843,0.0137985,-0.05897937,0.03141052,0.2938649,-0.9158328,0.273665,0,0,0,-0.001850475,0.9890316,0.1476929,0.01782818,-0.06901168,0.04567132,0.4641502,-1.180178,1.625179
6.31,0.2243677,-0.5629832,0.7954301,0.01381014,-0.0595891,0.03161293,0.2852432,-0.9125565,0.2930459,0,0,0,-0.001635389,0.9899844,0.1411668,0.01765605,-0.06923924,0.04524744,0.4625456,-1.185556,1.622473
6.32,0.2234293,-0.5654517,0.7939418,0.01383124,-0.06020105,0.03185414,0.2772014,-0.9093433,0.3102466,0,0,0,-0.005340038,0.9925839,0.1214446,0.01748713,-0.06945332,0.04484511,0.4606898,-1.191105,1.619738
6.34,0.2224594,-0.5679594,0.7924228,0.01389551,-0.06080948,0.03212172,0.2697187,-0.9062387,0.3255488,0,0,0,-0.006957056,0.9932069,0.1161535,0.01724458,-0.06935997,0.04405145,0.4588142,-1.196728,1.616967
6.36,0.2215175,-0.5701908,0.791083,0.0139499,-0.06143155,0.0323828,0.2628179,-0.9032601,0.3391853,0,0,0,-0.01224246,0.9934485,0.1136234,0.01756891,-0.07074697,0.04530702,0.4569849,-1.201813,1.614549
6.37,0.220555,-0.5725721,0.7896308,0.01400702,-0.0619886,0.03265407,0.2564414,-0.9004492,0.3513226,0,0,0,-0.01719134,0.9949802,0.0985838,0.01691044,-0.06952605,0.04304892,0.455117,-1.207133,1.611916
6.39,0.1985009,-0.6176394,0.7609986,0.01540278,-0.07487775,0.04015759,0.2505693,-0.8978,0.3621723,0,0,0,0.001710255,0.9999985,0.0004373078,0.5035881,-1.593876,1.911728,0.4124046,-1.310157,1.562155
6.41,0.1985507,-0.6173666,0.761207,0.01541003,-0.07484951,0.04018912,0.243519,-0.8954024,0.372762,0,0,0,0.001710255,0.9999985,0.0004373078,0.5039432,-1.593877,1.913136,0.4125115,-1.309583,1.562603
6.42,0.1988416,-0.6145692,0.7633916,0.01538497,-0.07477543,0.04025007,0.2371497,-0.8930953,0.3822819,0,0,0,0.001710255,0.9999985,0.0004373078,0.5068885,-1.593888,1.927227,0.4130683,-1.303914,1.567033
6.44,0.1992164,-0.6115438,0.76572,0.01533498,-0.07461297,0.04037669,0.2313709,-0.8908771,0.3909016,0,0,0,0.001710255,0.9999985,0.0004373078,0.510258,-1.593901,1.942692,0.4137678,-1.297701,1.571817
6.46,0.1997433,-0.607844,0.7685234,0.01533919,-0.07442909,0.04050918,0.226112,-0.8887128,0.3988251,0,0,0,0.001710255,0.9999985,0.0004373078,0.5146573,-1.593917,1.961663,0.4148258,-1.290117,1.577556
6.47,0.2003357,-0.6039203,0.771457,0.01533881,-0.07423367,0.04062312,0.2213884,-0.8865885,0.4061364,0,0,0,0.001710255,0.9999985,0.0004373078,0.519462,-1.593934,1.981911,0.4160102,-1.282074,1.583537
6.49,0.200907,-0.5998377,0.7744877,0.01531102,-0.07401814,0.04074516,0.2171481,-0.8845154,0.41289,0,0,0,0.001710255,0.9999985,0.0004373078,0.5243908,-1.593951,2.003226,0.417125,-1.273694,1.58972
6.51,0.2015116,-0.5956487,0.7775576,0.01528823,-0.07378871,0.04088309,0.2133174,-0.8824934,0.419166,0,0,0,0.001710255,0.9999985,0.0004373078,0.5295749,-1.59397,2.025322,0.4183114,-1.265086,1.595998
6.52,0.2020711,-0.5914776,0.7805905,0.01529946,-0.07356087,0.04101407,0.2098637,-0.8805115,0.4250364,0,0,0,0.001710255,0.9999985,0.0004373078,0.5347349,-1.593988,2.047567,0.4194416,-1.256516,1.602195
6.54,0.202631,-0.5872964,0.7835966,0.01531183,-0.07333533,0.04114755,0.2067892,-0.8785662,0.4305331,0,0,0,0.001710255,0.9999985,0.0004373078,0.5399792,-1.594007,2.070095,0.4205737,-1.247928,1.608341
6.56,0.2031303,-0.5833896,0.7863807,0.01532285,-0.07312533,0.04127283,0.204058,-0.8766571,0.435697,0,0,0,-0.01242246,0.9998176,-0.01450931,0.5448205,-1.593841,2.091123,0.4215834,-1.239905,1.614034
6.57,0.2036027,-0.579673,0.7890026,0.01532864,-0.07292705,0.04139461,0.201633,-0.8747917,0.4405484,0,0,0,-0.01242246,0.9998176,-0.01450931,0.5494086,-1.593495,2.111065,0.4225341,-1.232273,1.6194
6.59,0.2098915,-0.4967808,0.842113,0.0159935,-0.06828284,0.04426155,0.1994765,-0.8729742,0.4451119,0,0,0,-0.01264578,0.999878,-0.009177604,0.6581634,-1.5882,2.620733,0.4357766,-1.061844,1.728488
6.61,0.2098696,-0.496789,0.8421137,0.01598918,-0.06827242,0.04428329,0.1989063,-0.8684135,0.4541957,0,0,0,-0.01264578,0.999878,-0.009177604,0.6580863,-1.588201,2.620735,0.4357283,-1.061851,1.728511
6.62,0.2097241,-0.4971194,0.8419549,0.01598714,-0.06826358,0.04430546,0.1983703,-0.8642192,0.4623569,0,0,0,-0.01264578,0.999878,-0.009177604,0.6572292,-1.588231,2.618625,0.4354354,-1.062502,1.728215
6.64,0.2095673,-0.4974551,0.8417956,0.01597545,-0.06824257,0.04433618,0.1978705,-0.860369,0.4696936,0,0,0,-0.01264578,0.999878,-0.009177604,0.6563273,-1.588262,2.616519,0.43511,-1.063153,1.727928
6.66,0.2093714,-0.4980014,0.8415214,0.01596023,-0.06822338,0.04436771,0.1973963,-0.8568333,0.4763097,0,0,0,-0.01264578,0.999878,-0.009177604,0.6550402,-1.58831,2.613007,0.4347031,-1.064226,1.72741
6.67,0.2091467,-0.4985097,0.8412762,0.01593513,-0.06821218,0.04441676,0.1969425,-0.8535908,0.4822818,0,0,0,-0.01264578,0.999878,-0.009177604,0.6537025,-1.588356,2.609785,0.4342286,-1.065232,1.726969
6.69,0.2088492,-0.4992216,0.840928,0.01589436,-0.06821277,0.04446835,0.1964939,-0.850616,0.4876904,0,0,0,0.01518182,0.9997169,0.018325,0.6518433,-1.58835,2.605107,0.4335927,-1.066656,1.726324
6.71,0.2084754,-0.4999947,0.8405613,0.01584047,-0.06821756,0.04452663,0.1960304,-0.8478938,0.4925929,0,0,0,0.01518182,0.9997169,0.018325,0.6496134,-1.58822,2.599864,0.4327912,-1.068207,1.725649
6.72,0.208064,-0.5009502,0.8400943,0.01578156,-0.068225,0.04460521,0.1955378,-0.8454044,0.4970473,0,0,0,0.01518182,0.9997169,0.018325,0.6470287,-1.588062,2.593374,0.4319096,-1.070125,1.724794
6.74,0.2075531,-0.5018867,0.8396616,0.0157093,-0.06822912,0.04469905,0.1950112,-0.8431201,0.5011175,0,0,0,0.01518182,0.9997169,0.018325,0.6441644,-1.587904,2.587131,0.4308155,-1.072002,1.724022
6.76,0.2070045,-0.5027549,0.8392774,0.01562318,-0.06824521,0.04480536,0.1944381,-0.8410169,0.5048605,0,0,0,0.01518182,0.9997169,0.018325,0.6412668,-1.587755,2.581411,0.4296321,-1.073755,1.72336
6.77,0.2063098,-0.5035689,0.8389603,0.01552609,-0.06828708,0.04491776,0.193804,-0.8390796,0.5083159,0,0,0,0.01518182,0.9997169,0.018325,0.6379852,-1.587609,2.576152,0.4281457,-1.075425,1.722839
6.79,0.2055114,-0.5045097,0.8385911,0.01542293,-0.06835622,0.04502048,0.1930973,-0.837302,0.5115061,0,0,0,0.01518182,0.9997169,0.018325,0.6342195,-1.58744,2.570026,0.4264457,-1.077376,1.722203
6.81,0.2045267,-0.5056201,0.838163,0.01530825,-0.06843681,0.04511725,0.1923147,-0.8356857,0.5144356,0,0,0,0.01518182,0.9997169,0.018325,0.6296737,-1.587238,2.562824,0.4243617,-1.079677,1.721443
6.82,0.2035241,-0.5068635,0.8376557,0.01518659,-0.06852464,0.04521636,0.1914498,-0.8342256,0.5171211,0,0,0,0.01518182,0.9997169,0.018325,0.6249167,-1.587017,2.554717,0.4222349,-1.082252,1.720528
6.84,0.2023462,-0.5081339,0.8371714,0.01505708,-0.06860426,0.04532079,0.1905016,-0.8329096,0.5195867,0,0,0,0.01518182,0.9997169,0.018325,0.6196198,-1.586788,2.546591,0.4197496,-1.084872,1.719664
6.86,0.2011971,-0.5093023,0.8367382,0.01492473,-0.06869652,0.04542662,0.1894709,-0.8317199,0.5218644,0,0,0,-0.04735161,0.9984303,-0.0299136,0.6145896,-1.586664,2.539312,0.4173189,-1.087301,1.718903
6.87,0.1998806,-0.5104991,0.8363244,0.01479097,-0.06879344,0.04551946,0.188361,-0.8306489,0.5239677,0,0,0,-0.01717202,0.9998514,-0.001547649,0.6092088,-1.586949,2.532635,0.4145522,-1.089792,1.718168
6.89,0.1986978,-0.5116382,0.83591,0.01465328,-0.06887677,0.0456,0.1871791,-0.8296936,0.5259011,0,0,0,-0.01717202,0.9998514,-0.001547649,0.6042428,-1.587044,2.525969,0.4120488,-1.092153,1.71742
6.91,0.1974357,-0.5127572,0.8355232,0.01453033,-0.0689439,0.0456775,0.1859322,-0.8288448,0.5276788,0,0,0,-0.01717202,0.9998514,-0.001547649,0.5991083,-1.587142,2.519538,0.4094017,-1.094458,1.716724
6.92,0.1964796,-0.5136814,0.8351809,0.01440771,-0.06900238,0.04575958,0.1846476,-0.828085,0.5293204,0,0,0,-0.01717202,0.9998514,-0.001547649,0.595115,-1.587219,2.514188,0.4073668,-1.096365,1.716121
6.94,0.1955585,-0.5145248,0.8348778,0.01430292,-0.06905556,0.04582507,0.1833303,-0.8273993,0.5308485,0,0,0,-0.01717202,0.9998514,-0.001547649,0.591348,-1.587291,2.509344,0.40542,-1.098105,1.715581
6.96,0.1952,-0.5152165,0.8345352,0.0142083,-0.06911159,0.04587423,0.1820073,-0.8267837,0.5322608,0,0,0,-0.01717202,0.9998514,-0.001547649,0.589416,-1.587331,2.50505,0.4046082,-1.099545,1.714945
6.97,0.194948,-0.515853,0.8342007,0.01412914,-0.06916074,0.04590798,0.1806924,-0.8262395,0.5335524,0,0,0,-0.01717202,0.9998514,-0.001547649,0.5878793,-1.587364,2.501038,0.4040252,-1.100867,1.71431
6.99,0.1951203,-0.516354,0.8338505,0.01406287,-0.06920417,0.04593482,0.1794058,-0.8257621,0.5347244,0,0,0,-0.01717202,0.9998514,-0.001547649,0.5877492,-1.587371,2.497595,0.4043035,-1.101912,1.713636
